"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030032","GO:0030032","lamellipodium assembly","34/5073","74/22841",5.09758203907076e-06,6.75229048062425e-05,4.05533288038282e-05,"Wasf3/Pik3r1/Atp7a/Fgd4/Actr2/Arhgef6/Ccdc88a/Vcl/Twf1/Pxn/Abi2/Carmil1/Wasf2/Itgb1/Cyfip1/S1pr1/Hrg/Golph3/Spata13/Fer/Nckap1/Plce1/Actr3/Srgap2/Slit2/Kit/Ablim2/Nck1/Vav3/Cdh13/Akirin1/Cdc42/Was/Pmp22",34
"GO:0044088","GO:0044088","regulation of vacuole organization","24/5073","45/22841",5.11281068933376e-06,6.75229048062425e-05,4.05533288038282e-05,"C9orf72/Pikfyve/Snx7/Smcr8/Wipi1/Tmem106b/Mtm1/Snx18/Lrrk2/Rab3gap1/Tbc1d12/Tmem39a/Snx4/Snx30/Scfd1/Ift88/Sec22b/Tbc1d14/Ulk1/Pip4k2a/Pip4k2c/Sh3glb1/Mtmr3/Rab3gap2",24
"GO:0007369","GO:0007369","gastrulation","66/5073","179/22841",5.61017733193439e-06,7.36350174655537e-05,4.42241796813244e-05,"Acvr2a/Dld/Tasor/Zfp568/Sfrp1/Kdm6a/Acvr2b/Clasp2/Smad2/Lhx1/Nat8f5/Lrp6/Amot/Wnk1/Exoc4/Prkar1a/Epb41l5/Frs2/Dag1/Arid1a/Tnrc6c/Nsd1/Tgfbr2/Ctnnb1/Ugdh/Phldb2/Sfrp2/Macf1/Wnt5a/Wls/Kdm6b/Dact1/Bmpr1a/Tnfaip3/Nckap1/Htt/Twsg1/Supt20/Klf4/Bmpr2/Itgav/Plpp3/Hoxa11/Kif16b/Rnf2/Gata6/Hnf1a/Dusp1/Vangl2/Crb2/Ets2/Smad3/Lmbrd1/Acvr1/Smad4/Tgif1/Myadm/Clasp1/Ext1/Dusp4/Col5a2/Smad1/Nf2/Nphp3/Sox7/Prkaca",66
"GO:0031503","GO:0031503","protein-containing complex localization","73/5073","204/22841",6.42415580376021e-06,8.3123894529626e-05,4.99230688606722e-05,"Lca5/Pura/Synj2bp/Ift57/Snapin/Kif5b/Magi2/Rrs1/Atad1/Ift80/Ssx2ip/Ralgapb/Nptn/Stx7/Gsk3b/Xpo1/Adam10/Nup88/Wasl/Usp46/Synj1/Efnb2/Dag1/Dync2h1/Arhgap44/Adam22/Dlg1/Kif3b/Ttc26/Stx3/Snap23/Gphn/Vps35/Ift81/Myo6/Itgb3/Traf3ip1/Ppp3r1/Kalrn/Nacc2/Stau1/Cep72/Rpgr/Kif5c/Cacng7/Map2k1/Smad7/Numb/Reln/Ophn1/Ttc30a1/Ndc1/Stau2/Ttc30b/Klhl21/Cilk1/Akap9/Ift88/Gpc4/Nrg1/Bbs12/Grip1/Abce1/Sdad1/Wdr19/Hnrnpu/Dnm3/Seh1l/Slc1a1/Mzt1/Cep112/Grip2/Ezr",73
"GO:0006023","GO:0006023","aminoglycan biosynthetic process","27/5073","54/22841",6.68185503718105e-06,8.59364535164211e-05,5.16122531411613e-05,"Angpt1/Dse/B4galt5/Chst11/B3gnt2/Xylt1/Csgalnact2/B3gnt9/Egf/Chsy1/Chst7/Pxylp1/Ugdh/Slc35d1/Ptger4/Csgalnact1/Slc10a7/Chst3/Has3/B4galt4/Chst14/Pdgfb/Ext1/B3gnt3/Glce/Hyal1/Nfkb1",27
"GO:0031507","GO:0031507","heterochromatin assembly","37/5073","84/22841",6.76337978314831e-06,8.66363197873427e-05,5.20325832067121e-05,"Rif1/Zfp445/Uty/Tasor/Mbd2/Tet1/Setdb2/Smchd1/Sirt1/Dnmt3a/Phf2/Morc2a/Kmt2d/Phf8/Pphln1/Mecp2/Rrp8/Atf7ip/Pik3ca/Baz2a/Ezh1/Ubr2/Rb1/Fam172a/Resf1/Bend3/Smarca5/Ctcf/Ezh2/Mphosph8/Bahd1/Setdb1/Dicer1/Cdk2/Ppm1d/Sin3a/L3mbtl3",37
"GO:0051258","GO:0051258","protein polymerization","93/5073","276/22841",7.13015602443838e-06,9.11519146164202e-05,5.47445874128985e-05,"Met/Togaram1/Eps8/Mtss1/Add3/Rdx/Cdkn1b/Fga/Tmod3/Gda/Mtpn/Rictor/Pfn2/Scin/Clasp2/Cenpj/Lats1/Camsap2/Cyria/Rasa1/Cav1/Prkce/Cdc42ep3/Map3k1/Pde4dip/Arfgef1/Wasl/Apc/Twf1/Nedd1/Dlg1/Dnm1l/Bag4/Kank1/Carmil1/Tubgcp4/Tubgcp3/Snx9/Tubgcp5/Ssh2/Fmn1/Cep192/Mecp2/Cyfip1/Pstpip2/Slain2/Ppp1r9a/Nin/Bbs4/Haus2/Fchsd2/Sptbn1/Map2/Arhgap18/Rhoa/Cyfip2/Fer/Mapre1/Diaph2/Nckap1/Slain1/Arhgap28/Ssh3/Kank4/Tppp/Mapk8/Actr3/Ndel1/Nckap1l/Slit2/Akap9/Prkcd/Nck1/Dyrk1a/Capza1/Mphosph8/Fbxo5/Prune1/Kirrel/Tubgcp6/Spire1/Camsap1/Clip3/Myadm/Clasp1/Cyrib/Arpc5/Mzt1/Gas7/Hdgfl3/Was/Cdh5/Capza2",93
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","35/5073","78/22841",7.18656135823379e-06,9.16896211613381e-05,5.50675265752256e-05,"Adra1a/Nr3c1/Igf1/Jarid2/Mtpn/Sirt1/Yy1/Gsk3b/Pde5a/Ppara/Twf1/Igfbp5/Parp2/Rock1/Trpc3/Camk2d/Rock2/Mef2c/Prkca/Rgs4/Atp2b4/Parp1/Notch1/Fbxo32/Mef2a/Smad3/Ece1/Ctdp1/Smad4/Ccn4/Errfi1/Tomm70a/Foxo1/Adrb1/Foxp1",35
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","34/5073","75/22841",7.34465910389005e-06,9.33341172804478e-05,5.60551883475715e-05,"Adra1a/Nr3c1/Igf1/Jarid2/Mtpn/Sirt1/Yy1/Gsk3b/Pde5a/Ppara/Twf1/Parp2/Rock1/Trpc3/Camk2d/Rock2/Mef2c/Prkca/Rgs4/Atp2b4/Parp1/Notch1/Fbxo32/Mef2a/Smad3/Ece1/Ctdp1/Smad4/Ccn4/Errfi1/Tomm70a/Foxo1/Adrb1/Foxp1",34
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","45/5073","110/22841",8.0567652420648e-06,0.000101176509680311,6.0765221461711e-05,"St6gal1/Itga8/Lims1/Atrnl1/Net1/Nedd9/Crk/Sfrp1/Atrn/Ap1ar/Nrp1/Fermt2/Megf9/Rab1a/Itga4/Pxn/Rreb1/Dock1/Kank1/Carmil1/Lamc1/Crkl/Fzd4/Itgb3/Peak1/Actn4/Rhoa/Fndc3b/Antxr1/Fer/Axl/Braf/Itgav/Mertk/Srgap2/Olfm4/Ntn4/Dock5/Efna5/Myadm/Enpp2/Cdc42/Lamc3/Prex1/Tek",45
"GO:0006260","GO:0006260","DNA replication","93/5073","277/22841",8.41823003577357e-06,0.000105302008588385,6.32429394179961e-05,"Met/Mettl4/Pura/Zbtb38/Recql/Atf1/Rrm2b/Atrx/Zranb3/Dnaja3/Helb/Sde2/Ing5/Ttf1/Ino80d/Jade1/Dach1/Srpk2/Rev3l/Yy1/Bcar3/Zfp830/Orc4/Gtpbp4/Egf/Ccna2/Ccdc88a/Rbms1/Gen1/Poli/Lig3/Bod1l/Brca2/Wdhd1/Jade3/Ino80c/Top1/Prim2/Lig4/Orc3/Exd2/Polk/Pds5a/Baz1a/Rbbp6/Esco1/Ankrd17/Wapl/Orc2/Dna2/Rmi1/Jade2/Lpin1/Atr/Cdc45/Mapk8/Smarca5/Wrnip1/Nfic/Pole/Primpol/Mcmbp/Chaf1a/Samhd1/Tnfaip1/Mcm4/Fancm/Rad17/Fbxo5/Nucks1/Ddx21/Map2k4/Etaa1/Noc3l/Ino80/Pold3/Actl6a/Nfib/Terf1/Polh/Zmpste24/Pdgfb/Adra2a/Cdc42/Cdk2/Mre11a/Pola1/Obi1/Brpf3/Rfc3/Sin3a/Usp37/Mcm8",93
"GO:1990845","GO:1990845","adaptive thermogenesis","61/5073","164/22841",9.07560920038837e-06,0.000112862439705997,6.77836304604063e-05,"Adamts5/Gatm/Pdgfc/Clic5/Esrrg/Vegfa/Lgr4/Acvr2b/Syk/Ppargc1a/Ache/Rheb/Dock7/Cav1/Gja1/Cd36/Pm20d1/Npr3/Apc/Arrdc3/Acot11/Igf1r/Ogt/Appl2/Zfp423/Epas1/Lepr/Grb10/Tlr4/Lnpep/Alms1/Prkab2/Ksr2/Kdm6b/Rb1/Ces1d/Tfe3/Kdm3a/Hoxc10/Lpin1/Adam17/Pgam5/Ccr2/Arntl/Zfp516/Plcl1/Ehmt1/Tle3/Prdm16/Flcn/Mfn2/Notch1/Per2/Acsl1/Ppargc1b/Acadl/Slc25a44/Hnrnpu/Jak2/Nr1d1/Adrb1",61
"GO:0006869","GO:0006869","lipid transport","123/5073","389/22841",9.70286059015039e-06,0.000119500356247093,7.17702719243048e-05,"Scarb2/Sgpp1/Arv1/Atp11c/Slc5a8/Atp11b/Tmem30a/Osbpl3/Pla2g4a/Crot/Atp11a/Abca13/Slco1a1/Osbpl8/Cert1/Plekha8/Slc27a2/Slc10a5/Arl8b/Syk/P2rx7/Ttpa/Slc22a22/Slco3a1/Gulp1/Relch/Lima1/Hbp1/Sec24a/Nr1h4/Tex2/Abca9/Esyt2/Tmf1/Cd36/Lrp6/Dennd5b/Nus1/Thbs1/Atp8a1/Pitpnc1/Ano3/Pnpla8/Pdzd8/Acsl4/Slco1a6/Plscr4/Vps4b/Pla2r1/Scp2/Cftr/Ugcg/Abcd2/Atp8b4/Serac1/Atp10a/C1qtnf1/Fzd4/Pla2g3/Atp8b2/Tnfrsf11a/Xkr6/Osbpl11/Ces1g/Atp8b1/Itgb3/Runx1/Tmem30b/Slco1a4/Pitpnb/Furin/Plekha3/Irs2/Ces1d/Abca5/Vldlr/Npc1/Cry1/Itgav/Abca1/Slc10a2/Mfsd2a/Rps6kb1/Atp10b/Ptpn11/Gramd1c/Hnf1a/Prkcd/Aqp8/Ces1f/Rft1/Ano6/Nrg1/Gramd1b/Mttp/Mfn2/Slc10a6/Mapk9/Nkx3-1/Kdm5b/Atp10d/Gltp/Acsl1/Abcd3/Abcg2/Abcc1/Mfsd2b/Lpcat3/Cpt1b/Slco2b1/Osbpl10/Abca8b/Stra6l/Pip4k2a/Cyp2j5/Plppr4/Agtr1a/Abca2/Slc51a/Osbpl1a/Abca8a/Plscr1/Vmp1",123
"GO:0072594","GO:0072594","establishment of protein localization to organelle","132/5073","423/22841",9.75704487885736e-06,0.00011993659781857,7.20322726177992e-05,"Agk/Scarb2/Angpt1/Pik3r1/Glp1r/Nxt2/Sec61a2/Ect2/Tnpo1/Vps13c/Pex12/Snx16/Syk/Pex5l/Pkia/Zfyve16/Ipo8/Grpel2/Phip/Dnajc19/Ssr3/Pot1b/Med1/Pex19/Rab10/Ipo7/Stam/Cd36/Nup88/Vps37b/Appl1/Edem1/Epm2a/Nupl1/Pmaip1/M6pr/Gbp4/Nup153/Gnptab/Ranbp6/Dusp18/Bag4/Vps37a/Brca2/Mapk1/Mon1b/Zfand2a/Nipbl/Stat3/Appl2/Ppp2r2b/Lrrk2/Man1a/Zfp827/Fermt1/Fbxw7/Prkaa1/Gcc2/Vps13a/Rab3gap1/Atf2/Vps13d/Ranbp2/Zdhhc15/Txnip/Macf1/Ppp3r1/Kpna4/Adar/Tert/Srp54c/Vps36/Mdfic/Tnfaip3/Ddx5/Kpna3/Mipep/Rab23/Cdh1/Cacng7/Ptpn22/Arntl/Dkc1/Nup54/Kpna6/Pex3/4930550C14Rik/Prkcd/Lamp2/E2f3/Pex7/Cct8/Mfn2/Tardbp/Notch1/Ing1/Nf1/Tram2/Ap4m1/Fam53c/Lamp1/Nup155/Get1/Kpna1/Pex13/Cct6a/Spcs3/Zfand6/Timm29/Terf1/Cdkn1a/Jak2/Nup50/Nup98/Ubr5/Pot1a/Timm21/Tomm70a/Traf3ip2/Kpnb1/Ipo9/Ipo11/Spidr/Smo/Sh3glb1/Stk3/Ncoa4/Sgtb/Mbtps1/Tek/Rab3gap2/Efcab7",132
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","83/5073","242/22841",1.02360628842967e-05,0.000124626502774142,7.48489650907871e-05,"Il33/Srpx/Trps1/Sgpp1/Pik3r1/Yap1/Cflar/Bcl2l2/Bcl2/Tnfsf10/Igf1/Fga/Sfrp1/Vegfa/Mllt11/Bmpr1b/P2rx7/Timp3/Bcl10/Gas1/Acvr1b/Pak2/Pten/Rnf34/Nrp1/Phip/Fem1b/Hipk1/Cav1/Gsk3b/Snai2/Thbs1/Ptprc/Pmaip1/Cyld/Parp2/Rb1cc1/Zmynd11/Tlr3/Birc6/Kitl/Deptor/Sfrp2/Sgms1/Sh3rf1/Dapk1/Tgfbr1/Skil/Sgk3/Casp2/Tert/Eya3/Foxo3/Rock2/Tnfaip3/Htt/Dab2ip/Rffl/Ar/Itgav/Erbb3/Gclm/Rps6kb1/Casp8ap2/Ppp2r1b/Nrg1/Ddx3x/Unc5b/Itga6/Nf1/Smad3/Stradb/Acvr1/Rnf41/Jak2/Gclc/Casp8/Psme3/Tnfrsf10b/Sp100/Ctnna1/Stk3/Bcl2l11",83
"GO:0015931","GO:0015931","nucleobase-containing compound transport","70/5073","196/22841",1.06170774952134e-05,0.000128530983616296,7.7193942633659e-05,"Slc25a51/Slc35a5/Nxt2/Tsc1/Slc35a3/Thoc2l/G3bp2/Cpeb1/Adora1/P2rx7/Qk/Zfp36/Cd47/Gja1/Xpo1/Zfp36l1/Nup88/Alkbh5/Fmr1/Epg5/Ythdc1/Nup160/Nup153/Casc3/Tgfbr2/Cpsf6/Slc35d1/Ncbp2/Slc35a1/Thoc2/Eif5a2/Ddx19b/Ranbp2/Hnrnpa1/Zc3h11a/Srsf1/Bicd2/Slc25a36/Slc25a32/Slc25a24/Tnks/Htt/Kif5c/Slc29a3/Ndc1/Igf2bp1/Ahctf1/Nupl2/Nup54/Slc35a2/Pnpt1/Abcc5/Fyttd1/Thoc7/Lrrc8c/Ncbp3/Magohb/Iws1/Nup155/Seh1l/Parp11/Nup98/Ddx19a/Ncbp1/Rbm15b/Kpnb1/Nup210/Xpot/Slbp/Khsrp",70
"GO:0060324","GO:0060324","face development","29/5073","61/22841",1.09257053301893e-05,0.00013201721828085,7.9287727269327e-05,"Kat6a/Lrp6/Ednra/Ep300/Itga4/Zfand5/Sgpl1/Mapk1/Nipbl/Arid5b/Pdgfra/Asph/Tiparp/Plekha1/Rab3gap1/Bbs4/Wnt5a/Crebbp/Hoxb3/Braf/Crispld1/Map2k1/Grhl2/Ptpn11/Tcf7l2/Ski/Chd7/Aldh1a2/Specc1l",29
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","59/5073","158/22841",1.09784039252849e-05,0.00013240369413287,7.95198393555395e-05,"Acvr2a/Yap1/Tmem64/Ahr/Nbr1/Igf1/Ptch1/Sfrp1/Vegfa/Acvr2b/Bmpr1b/Runx2/Rest/Fermt2/Bmp2/Tob1/Wwtr1/Gsk3b/Tent5a/Snai2/Rassf2/Apc/Igfbp5/Il6st/Ctnnb1/Jag1/Ddr2/Suco/Gdf10/Sfrp2/Ifi204/Ptger4/Pias2/Crim1/Fndc3b/Cdk6/Bmpr1a/Ddx5/Mef2c/Twsg1/Tnn/Bmpr2/Hdac8/Vegfc/Fgf2/Notch1/Axin2/Fbxo5/Smad3/Acvr1/Ski/Smad5/Ranbp3l/Zhx3/Ccn4/Smad1/Noct/Prkaca/Scube3",59
"GO:0051642","GO:0051642","centrosome localization","19/5073","33/22841",1.1412108868274e-05,0.000136348037170108,8.18887575850376e-05,"Kif5b/Pard3b/Dlg1/Syne2/Dync1li2/Sun1/Syne1/Ccdc141/Pafah1b1/Nin/Tbccd1/Bicd2/Plxna2/Ints13/Ndel1/Akap9/Mad2l1/Ezr/Cep83",19
"GO:0033044","GO:0033044","regulation of chromosome organization","73/5073","207/22841",1.15400182894293e-05,0.00013741490337238,8.25295027664629e-05,"Chfr/Nek2/Hecw2/Tasor/Atrx/Smg1/Tnks2/Zwint/Setdb2/Nek7/Tent4b/Atm/Cenpe/Gnl3l/Rad21/Slf2/Dcp2/Ino80d/Pot1b/Yy1/Naf1/Apc/Morc2a/Gen1/Mapk1/Hmbox1/Wdhd1/Ino80c/Smc2/Cep192/Pphln1/Lig4/Ctnnb1/Smc4/Atf7ip/Senp6/Zfp207/Slf1/Bub1b/Cdc27/Rb1/Wapl/Tnks/Atr/Dhx36/Hdac8/Resf1/Smc5/Dkc1/Smarca5/Ylpm1/Mad2l1/Parp1/Cct8/Axin2/Mphosph8/Fbxo5/Baz1b/Setdb1/Map3k4/Cct6a/Ino80/Hnrnpu/Actl6a/Terf1/Rnf4/Dync1li1/Cdk2/Pot1a/Cit/Mre11a/Sin3a/Rad50",73
"GO:0006403","GO:0006403","RNA localization","63/5073","172/22841",1.15443997357584e-05,0.00013741490337238,8.25295027664629e-05,"Nxt2/Tsc1/Thoc2l/G3bp2/Atm/Cpeb1/Qk/Zfp36/A1cf/Dcp2/Yy1/Xpo1/Zfp36l1/Nup88/Alkbh5/Fmr1/Ythdc1/Nup160/Nup153/Casc3/Tgfbr2/Cpsf6/Ncbp2/Thoc2/Eif5a2/Ddx19b/Ranbp2/Hnrnpa1/Zc3h11a/Srsf1/Bicd2/Stau1/Tnks/Htt/Kif5c/Atr/Dhx36/Ndc1/Igf2bp1/Ahctf1/Dkc1/Nupl2/Nup54/Pnpt1/Fyttd1/Thoc7/Ncbp3/Magohb/Iws1/Nup155/Hnrnpu/Terf1/Seh1l/Parp11/Nup98/Ddx19a/Ncbp1/Rbm15b/Kpnb1/Nup210/Xpot/Slbp/Khsrp",63
"GO:0071496","GO:0071496","cellular response to external stimulus","99/5073","301/22841",1.16991831606035e-05,0.000138998473536389,8.34805732473505e-05,"Rragd/Cpeb4/Wdr59/Dsc2/Ireb2/Pik3c2a/Tfrc/Tsc1/Bcl2/Fnip1/Rnf152/P2rx7/Stk24/Pim1/Sirt1/Zfyve1/Nr1h4/Pik3c2b/Med1/Cav1/Gsk3b/Ercc6/Sesn3/Ednra/Snai2/Eif2ak2/Itga4/Wipi1/Ptprc/Ppara/Tmem150c/Xpr1/Ripor2/Pmaip1/Dag1/Atg14/Nim1k/Jmy/Mn1/Bmf/Mapk1/Kics2/Lrrk2/Sesn1/Ctnnb1/Prkaa2/Tnrc6a/Prkaa1/Ifi207/Rrp8/Sfrp2/Atf2/Bmt2/Sik2/Usp33/Ifi204/Sesn2/Ptger4/Prkab2/Eif4g1/Vdr/Slc1a2/Foxo3/Kcnk4/Pdk4/Axl/Eif2ak3/Aoc1/Ncoa1/Mapk8/Mfsd2a/Lpl/Ptpn11/Lamp2/Wnt9b/Flcn/Stk26/Itga6/Arhgap35/Rraga/Tcf7l2/Vcam1/Piezo1/Comt/Eif2ak4/Eif2s1/Klf10/Rragb/Cdkn1a/Seh1l/Ulk1/Map3k5/Impact/Pck1/Foxo1/Nfe2l2/Sh3glb1/Mtmr3/Atg5",99
"GO:0048863","GO:0048863","stem cell differentiation","82/5073","240/22841",1.35423579627922e-05,0.000159122706062808,9.55669107784503e-05,"Yap1/Msi2/Fzd1/Zfp281/Jarid2/Sfrp1/Prdm4/Pum1/Kdm4c/Cdh2/Hif1a/Runx2/Rest/Hoxa7/Sema7a/Hoxb4/Zeb2/Nrp1/Rdh10/Sema6d/Sema3d/Gsk3b/Lrp6/Ednra/Snai2/Eif2ak2/Frzb/Sox6/Erbb4/Ptprc/Sema4b/Nrp2/Cdk12/Cdk13/Mapk1/Ncoa3/Gpm6a/Mtf2/Pdgfra/Stat3/Chd2/Kitl/Ctnnb1/Jag1/Kbtbd8/Hoxd4/Sema3c/Klhl12/Edn3/Sox5/Zfp36l2/Cdk6/Kdm3a/Bmpr1a/Mef2c/Etv4/Sema5a/Fam172a/Dhx36/Mllt3/Nudt21/Ednrb/Esr1/Gata6/Fgfr2/Kit/Fgf2/Nrg1/Notch1/Dicer1/Acvr1/Smad4/N4bp2l2/Hnrnpu/Ext1/Cdc42/Aldh1a2/Phf19/Nfe2l2/Alx1/Prkdc/Smo",82
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","56/5073","149/22841",1.45673422813209e-05,0.000168933681716495,0.000101459247944809,"Adra1a/Sorbs2/Met/Nr3c1/Cxadr/Tbx3/Tsc1/Acadm/Igf1/Vegfa/Rarb/Pdlim5/Sgcb/Sirt1/Bmp2/Yy1/Gsk3b/Slc8a1/Nebl/Sox6/Ppara/Frs2/Wt1/Efnb2/Parp2/Akap13/Prox1/Arid1a/Pdgfra/Itgb1/Maml1/Nox4/Kdm6b/Camk2d/Bmpr1a/Mef2c/Rgs4/Gata6/Ift88/Nrg1/Myh10/Mef2a/Dicer1/Acvr1/Map2k4/Ctdp1/Smad4/Hnrnpu/Zmpste24/Dll1/Ccn4/Tomm70a/Hdac2/Adrb1/Foxp1/Atg5",56
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","138/5073","449/22841",1.45887660055546e-05,0.000168933681716495,0.000101459247944809,"Il33/Akirin2/Rtn4/Cdk19/Met/Lsm14a/Pla2g4a/Clock/Pum1/Vegfa/Syk/Stk24/Nlrc4/Il17ra/Nrp1/Sash1/Rasgrp1/Ifi208/Cd47/Camk1d/Med1/Ifi203/Aoc3/Adam10/Ednra/Snai2/Wnk1/Gbp5/Polr3g/Thbs1/Pum2/Mospd2/Nlrc5/Wasl/Pde5a/Pdgfd/Trim30d/Ripor2/Tbk1/Kdr/Dnm1l/F2rl1/Mapk1/Stx3/Igf1r/Casr/Ifi209/Trim12c/Tlr3/Csf1/Lrrk2/Tirap/Ifi207/Pla2g3/App/Ntrk3/S1pr1/Tnfrsf11a/Ap1g1/Stat5b/Pdcd4/Tlr4/Mcu/Cxcl12/Edn3/Hrg/Ifi204/Ptger4/Wnt5a/Cadm1/Trim56/Ankrd17/Polr3f/Stk39/Parp9/Pik3cg/Dpp4/Sema5a/Braf/Adam17/Ccr2/Prkca/Bmpr2/Snx4/Ddx60/Gprc5b/Thbs4/Ndel1/Stat5a/Smoc2/Lpl/Nckap1l/Slit2/Dhx58/Lilra5/Vegfc/Fgf2/Ano6/Nrg1/Ppm1f/Usp27x/Cd180/Lpar1/Il34/Smad3/Ctsc/Trim5/Ccr5/Lamp1/Sucnr1/Mndal/Unc13b/Abcc1/Cdh13/Ctss/Jak2/Pdgfb/Nod2/Akirin1/Swap70/Oxsr1/Zc3hav1/Pspc1/Ccn4/Riok3/Masp1/Tomm70a/Zbp1/Ifi205/Ets1/Igtp/Nfkbiz/Napepld/Prkdc/Plscr1/Trim30a/Sin3a/Casp6",138
"GO:0050920","GO:0050920","regulation of chemotaxis","79/5073","230/22841",1.55456101829729e-05,0.000178956825633726,0.000107479010454877,"St6gal1/Met/Vegfa/Robo1/Sema7a/Angpt2/Adgra2/Nrp1/Sema6d/Camk1d/Sema3d/Adam10/Ednra/Snai2/Wnk1/Thbs1/Mospd2/Wasl/Pdgfd/Sema4b/Ripor2/Efnb2/Kdr/Mycbp2/Dnm1l/F2rl1/Mapk1/Stx3/Casr/Pdgfra/Mtus1/Robo2/Csf1/Tirap/Dusp3/App/Ntrk3/S1pr1/Sema3c/Plxna4/Mcu/Cxcl12/Edn3/Hrg/Wnt5a/Stk39/Dpp4/Sema5a/Adam17/Ccr2/Prkca/Bmpr2/Thbs4/Smoc2/Nckap1l/Slit2/Vegfc/Fgf2/Plxna3/Ano6/Agrn/Dusp1/Ppm1f/Notch1/Lpar1/Il34/Lyn/Smad3/Sucnr1/Cdh13/Ythdf1/Pdgfb/Nod2/Cyrib/Akirin1/Swap70/Oxsr1/Usp14/Ptpn2",79
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","47/5073","119/22841",1.55943291423631e-05,0.000178956825633726,0.000107479010454877,"Met/Slc2a12/Yes1/Irs1/Tsc1/Sorbs1/Osbpl8/Igf1/Rasa1/Ocln/Aoc3/Ednra/Stxbp4/Appl1/Erbb4/Prkci/Slc23a2/Rnasel/Appl2/Klf15/Grb10/Slc2a2/Sesn2/Rhoq/Irs2/Tert/Slc1a2/Braf/Crebl2/Prkca/Insr/Erbb3/Rps6kb1/Oga/C2cd5/Esr1/Ptpn11/Hnf1a/Prkcd/Stxbp3/Pid1/Mfn2/Mef2a/Slc23a1/Lmbrd1/Clip3/Nfe2l2",47
"GO:0046887","GO:0046887","positive regulation of hormone secretion","61/5073","167/22841",1.73756731050227e-05,0.000196575756614699,0.000118060698302781,"Acvr2a/Glud1/Cckar/Irs1/Ppp3cb/Glp1r/Creb1/Fga/Kif5b/Hif1a/Nadk/P2ry1/Cask/Sirt1/Pex5l/Ano1/Gpr27/Nr1h4/Serp1/Tmf1/Gja1/Prkce/Acsl4/Gabbr1/Casr/Ildr1/Cftr/C1qtnf3/C1qtnf1/Pla2g3/Cd38/Lepr/Mcu/Runx1/Selenot/Edn3/Pfkfb2/Ptger4/Vdr/Irs2/Sox4/Cacna1d/Snx4/Oga/Ptpn11/Aacs/Rph3al/Mfn2/Tardbp/Nkx3-1/Ncoa6/Tcf7l2/Trpm2/Smad4/Sri/Tm7sf3/Jak2/Gpld1/Cyp2j5/Nlgn2/Myrip",61
"GO:0045995","GO:0045995","regulation of embryonic development","37/5073","87/22841",1.78528553239763e-05,0.000200554395836304,0.000120450214349351,"B4galt5/Dr1/Plcb1/Nr2c2/Rps6ka6/Rab14/Clasp2/Ino80d/Lhx1/Yy1/Lrp6/Amot/Dag1/Nipbl/Ino80c/Ctnnb1/Yeats2/Phldb2/Sfrp2/Pafah1b1/Lama2/Trip12/Utp25/Lama3/Dhx36/Insr/Ehmt1/Zbed3/Crb2/Zzz3/Tgif1/Mbip/Ino80/Actl6a/Clasp1/Nfe2l2/Noct",37
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","51/5073","133/22841",1.82317821945035e-05,0.000204451845240819,0.000122790968907395,"Apcdd1/Met/Btbd7/Six4/Fzd1/Sfrp1/Vegfa/Lgr4/Robo1/Runx2/Znrf3/Lhx1/Bmp2/Etv5/Lrp6/Ednra/Snai2/Frs2/Wt1/Apc/Robo2/Csf1/Ctnnb1/Fzd6/Sfrp2/Wnt5a/Abl2/Ankrd6/Dact1/Bmpr1a/Sulf1/Cdh1/Mks1/Numb/Pkhd1/Mllt3/Ar/Hoxd11/Spry1/Hoxa11/Ift88/Fzd3/Fgf2/Wnt9b/Vangl2/Dvl3/Ntn4/Dicer1/Agtr1a/Smo/Sall1",51
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway","22/5073","42/22841",1.84042495771479e-05,0.000205664271498478,0.000123519135457966,"Tspan12/Vegfa/Robo1/Spry2/Adgra2/Nrp1/Nus1/Nrp2/Jcad/Tcf4/Kdr/Pdgfra/Pik3ca/Hrg/Ccbe1/Dab2ip/Pik3cb/Smoc2/Vegfc/Gab1/Pdgfb/Dll1",22
